experiment	analysis_root	relative_path	bytes	mtime_epoch	sha256
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/SBDS/HG002-871vyxbnp4n81v.SBDS.result.vcf.gz.tbi	178	1786711878	0ba5556f0c8cd484b69e2067c8658cc4b241c57db529a6a4e66ee28436feb95f
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/SBDS/HG002-871vyxbnp4n81v.SBDS.yaml	2173	1786711878	4f423158661592bb09a18d956aca8585f776f0f7b049fdae4b67ff6932111f5f
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/SMN1/HG002-871vyxbnp4n81v.SMN1.done	33	1786711776	cb012bdeb144dffb504c8492291c0c703fe4ced4064026e04fe63e1104097d06
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/SMN1/HG002-871vyxbnp4n81v.SMN1.result.vcf.gz	7563	1786711776	923f250b7d8742a267ac5a271a3c49eecdb62db4a38131302e920be13a085e0a
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/SMN1/HG002-871vyxbnp4n81v.SMN1.result.vcf.gz.tbi	196	1786711776	4d8d628daf2f63a04d3910053f1ef240c2e446b0fd94db0ec890d8299db7bbc9
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/SMN1/HG002-871vyxbnp4n81v.SMN1.yaml	1579	1786711776	00b56d00d6eba0e33631fd3ed5b0ae3dfd66283ce5747097a04cefa47d59b278
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/STRC/HG002-871vyxbnp4n81v.STRC.done	33	1786711712	de12494929617b5cc57839367dc26941e31fde95640eaf13b497d699d327765e
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/STRC/HG002-871vyxbnp4n81v.STRC.result.vcf.gz	7728	1786711712	d9a35193dd23c88787300ca4cfeb294e22df441747e59ccf668eb4b78b17c53d
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/STRC/HG002-871vyxbnp4n81v.STRC.result.vcf.gz.tbi	179	1786711712	6d675733e5f67a68d82692c820105d26f55417720970f05d02c154ecbc5a1519
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/STRC/HG002-871vyxbnp4n81v.STRC.yaml	2165	1786711712	c38785ade329d3fddcc85c5a1f90205c6c254b2e5e0c0c0b9135a1a4e9c268a3
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/slim-consensus/prepared/smn12/HG002-871vyxbnp4n81v.smn12.normalized.json	1688	1786710690	a14e006c6c0a2ca43f5be00517593e3141300ab41925c9ef7bfa976672c62213
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/slim-consensus/truvari/HG002-871vyxbnp4n81v/queries/longreadsv/truvari/summary.json	919	1786716398	d3e41d5282e0a1b891e8b1c7848bca0efb9d669b2afe81b4678cd141cd1dafeb
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/slim-consensus/truvari/HG002-871vyxbnp4n81v/queries/sniffles2/truvari/summary.json	733	1786708996	2165c6fd72d5906dc2233ca62b02f87eb2ee95988dd1a0cf6e5368080f414317
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/slim-consensus/truvari/HG002-871vyxbnp4n81v/queries/tagged_trussv/truvari/summary.json	869	1786717027	14f39958a21bd4e5267cecbf3ac044903a2e24eaa9a33acafe7df24ae3e0875d
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/slim-consensus/truvari/HG002-871vyxbnp4n81v/queries/tiddit/truvari/summary.json	702	1786712359	a9cddf49701d9aaf032b773713557cae0c2625167a0e6db6064fa7f28d231946
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentdhiomr2lr/na/alignqc/mosdepth/HG002-98xq4xrqz7dwy9.sentdhiomr2lr.na.mosdepth.summary.txt	12279	1786708725	03e9973598876d131de58b69c148e66c906ee4b76ce42a2d92180e77422749d9
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentdhiomr2rsr/na/alignqc/mosdepth/HG002-98xq4xrqz7dwy9.sentdhiomr2rsr.na.mosdepth.summary.txt	18086	1786717651	96d077557fdd922cf3f08cf12b33230269acd7ce93a84138b64e3bac37f2cdae
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentdhiomr2sr/smd/htd/smn12/HG002-98xq4xrqz7dwy9.sentdhiomr2sr.smd.smn12.summary.json	834	1786710680	68b77801cad97a4f6999d8824fc43bfdf8b3d7b0cfe0384fd748263d1f55289f
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentdhiomr2sr/smd/htd/smn12/HG002-98xq4xrqz7dwy9.sentdhiomr2sr.smd.smn12.summary.tsv	264	1786710668	4300a1689ccc7ed5cb4b60e1f07d9d6ab34a2e5247990e171377f7499255c199
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/concordance/_giabHC/snv_HG002-98xq4xrqz7dwy9_giabHC_concordance.mqc.tsv	3742	1786718723	1b7565ae541450b5fd3dba3e302dea1690b68ab33465d3f2ea5ccaff03445b80
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/CFH/HG002-98xq4xrqz7dwy9.CFH.done	32	1786712355	4b57c569722f4f390d00b1f5d2d3dfab090236f1ca3f4f6bb76d514a3106153f
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/CFH/HG002-98xq4xrqz7dwy9.CFH.result.vcf.gz	16359	1786712355	191450ef4965ec8e550dd31955372527e2792eb7933466213d5d00af22fd20d3
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/CFH/HG002-98xq4xrqz7dwy9.CFH.result.vcf.gz.tbi	375	1786712355	b18d92c989ce1bbe58508ba430d287dd9a3aca1d211e88fece88d770c2e090f2
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/CFH/HG002-98xq4xrqz7dwy9.CFH.yaml	1831	1786712355	fda27f0e9bdc909e59e14a3b22210920c8c4e57171882804c40b0806d0921fd0
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/CYP11B1/HG002-98xq4xrqz7dwy9.CYP11B1.done	36	1786712107	f7af4438026327204db5f578af844b26675f26676bd704658b58a37b8a98a5c8
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/CYP11B1/HG002-98xq4xrqz7dwy9.CYP11B1.result.vcf.gz	6718	1786712107	3a1f00327404e76d55cc146ae556ab7d825801e0133e89d61bfc5d86ca210e13
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/CYP11B1/HG002-98xq4xrqz7dwy9.CYP11B1.result.vcf.gz.tbi	277	1786712107	62aa18b060a5ca78f62fe01f060eab7c5b420ef6cf5f8723634fecb2333cd72a
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/CYP11B1/HG002-98xq4xrqz7dwy9.CYP11B1.yaml	1609	1786712107	bb6f8045463b99e20511152d08546b3c64b83a598f97f6a5b9005fd9d6d5d9f3
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/CYP2A6/HG002-98xq4xrqz7dwy9.CYP2A6.done	35	1786712064	a7ed310d4a4e99a32a77f8236ab1287f7b8f9ba6176e8ebe44697e87b1ccbd60
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/CYP2A6/HG002-98xq4xrqz7dwy9.CYP2A6.result.vcf.gz	4130	1786712064	687d9af6bd391710b85eee7a9f0b9c04e3dae4c02e9f03491d8878d263a9226c
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/CYP2A6/HG002-98xq4xrqz7dwy9.CYP2A6.result.vcf.gz.tbi	155	1786712064	6d643cf07478b4763838bfe2863d698e2456a0eaa46ce75073116a07d1f8ff08
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/CYP2A6/HG002-98xq4xrqz7dwy9.CYP2A6.yaml	2409	1786712064	ab2f1a95582628cc1174b2ce1b7efbb61560795ce0d5afa75f6bdfe90a64a026
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/CYP2B6/HG002-98xq4xrqz7dwy9.CYP2B6.done	35	1786712588	58e20a66984cc5991d6ed656069d27564352d5d6008209ea130ca7f4c32f6e0e
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/CYP2B6/HG002-98xq4xrqz7dwy9.CYP2B6.result.vcf.gz	3506	1786712588	db247a5f37e10e5c4b59255fdc65f6f2a541aee9703d3bb13266251721fb9850
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/CYP2B6/HG002-98xq4xrqz7dwy9.CYP2B6.result.vcf.gz.tbi	72	1786712588	8ac6662ca1a70d893348b244dfa8adaf4f6c50510b8bc39a785b40231f7966cc
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/CYP2B6/HG002-98xq4xrqz7dwy9.CYP2B6.yaml	1958	1786712588	4c2087fde56694c6a8403a3845a55bf9ba58a4f7bdbe39082cd89cee005c80d7
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/CYP2D6/HG002-98xq4xrqz7dwy9.CYP2D6.done	35	1786712064	d51c395add49b6233820d2e9b502cfcd5d3702938b2d4031aab3ffcc40efefe4
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/CYP2D6/HG002-98xq4xrqz7dwy9.CYP2D6.result.vcf.gz	6004	1786712064	d7dc1c44583fc595e39ee3224f2e2861362ad3df875efc782c5834aa66aac3c3
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/CYP2D6/HG002-98xq4xrqz7dwy9.CYP2D6.result.vcf.gz.tbi	164	1786712064	49fce66c2b0daa4db1bd35f214980959298f5a687f6551be4bae33e3834caa1c
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/CYP2D6/HG002-98xq4xrqz7dwy9.CYP2D6.yaml	1922	1786712064	c250619465c804326b7e4acdc9080612e24f4a939dfab359094e01834ed2af15
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/GBA/HG002-98xq4xrqz7dwy9.GBA.done	32	1786712265	499c5876e9829a58834f6df72d3f63df3805a009b7ec8552a620c15326f3dfcb
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/GBA/HG002-98xq4xrqz7dwy9.GBA.result.vcf.gz	4523	1786712265	c8b7e5cb3be7d825f8be7090a15ddad8159ab2e850b62ef0acce235a05c414af
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/GBA/HG002-98xq4xrqz7dwy9.GBA.result.vcf.gz.tbi	284	1786712265	ccb28b7d80867dbea2596a2aea45856e2c2e3d220429b85582d798d902a3943e
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/GBA/HG002-98xq4xrqz7dwy9.GBA.yaml	1703	1786712265	fcd4a3a13b50542a656ca643ee78a6a3050f8aabfffcdd58b9b22482152907fc
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/HBA/HG002-98xq4xrqz7dwy9.HBA.done	32	1786712523	f9a18f4250abed23e04ba76a88571bf89bd9f23d7c3798cfbb4dff0f5b9cbd38
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/HBA/HG002-98xq4xrqz7dwy9.HBA.result.vcf.gz	3524	1786712523	a5af157c6cf635f4ff7160422fc7081e1e77b621831f3216ca7cce92e2c37c44
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/HBA/HG002-98xq4xrqz7dwy9.HBA.result.vcf.gz.tbi	72	1786712523	8ac6662ca1a70d893348b244dfa8adaf4f6c50510b8bc39a785b40231f7966cc
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/HBA/HG002-98xq4xrqz7dwy9.HBA.yaml	1806	1786712523	0682aa8c9b379709836124c61111e439141771e6fed17cc95746b26707c7b68f
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/IKBKG/HG002-98xq4xrqz7dwy9.IKBKG.done	34	1786712317	4b0b47d77d3c497e6222e449353a893841f9b0cb5dcba24db9ae1be66788a834
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/IKBKG/HG002-98xq4xrqz7dwy9.IKBKG.yaml	2087	1786712317	c31cb82f4bb3ef464a7df6e1a92f7ee2d4a7c7f8eabf26f182c57772e05b6d71
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/LPA/HG002-98xq4xrqz7dwy9.LPA.done	32	1786712610	4137cd03d2a1259175faabedcb649bf48b795a3dbc8fb9d0aaf83cdb03cd6283
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/LPA/HG002-98xq4xrqz7dwy9.LPA.yaml	6093	1786712610	57be96b0e1ddfea44cd115f757f6ca38b5ac79328274ab5a0650fafbf70e18a5
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/NCF1/HG002-98xq4xrqz7dwy9.NCF1.done	33	1786712211	eb362f1ff3853eb0775350fa48a7035faa1989910ca2cdcaa79ec0a2d2cc3313
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/NCF1/HG002-98xq4xrqz7dwy9.NCF1.result.vcf.gz	5011	1786712211	821a7aff2f13e020801c9aa2261a67ce95bffac8ff2ef3dc3688def9c0afea35
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/NCF1/HG002-98xq4xrqz7dwy9.NCF1.result.vcf.gz.tbi	194	1786712211	856a436e0940542d398f34d8ce7249741135c120ed04132eb74c79f76bf9131b
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/NCF1/HG002-98xq4xrqz7dwy9.NCF1.yaml	1577	1786712211	1739e82d64dfaeda05d5a769eea8d0cfcd73e8f559d70c997996c1362d650fdd
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/OTOA/HG002-98xq4xrqz7dwy9.OTOA.done	33	1786712520	68c1d38708f1ca06116a1136a9b11b083a99a423f816fe01ba6684bb3b50dde9
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/OTOA/HG002-98xq4xrqz7dwy9.OTOA.result.vcf.gz	4027	1786712520	bd4a8a9f245a06aa84596b57506672e29c782a1f1dccb6a03cf1a489386ca0f0
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/OTOA/HG002-98xq4xrqz7dwy9.OTOA.result.vcf.gz.tbi	144	1786712520	cbd305626522fe1ec5000780eab06129f118e72a0ca055955501192e3056cc0f
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/OTOA/HG002-98xq4xrqz7dwy9.OTOA.yaml	2228	1786712520	ce3dfc871de9a83f95687de0f840a22459451b08d431dda32c38aaf21d49bdb9
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/PMS2/HG002-98xq4xrqz7dwy9.PMS2.done	33	1786712163	2c0a7829ef37e6333ff9e20f3fbc245fa799e6f45625d3e33721bf4ac3c76e12
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/PMS2/HG002-98xq4xrqz7dwy9.PMS2.result.vcf.gz	11737	1786712163	371431d129a3e719ba8a64326c5a9a05b697bff1b1c390e02c31611c9adce065
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/PMS2/HG002-98xq4xrqz7dwy9.PMS2.result.vcf.gz.tbi	134	1786712163	0bb339eb665ba3d481e048bed8c453d7f06cd829d68651d1b3fc8877fca9ef86
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/PMS2/HG002-98xq4xrqz7dwy9.PMS2.yaml	3251	1786712163	e3e412b88590220124b9c99f6561739ea5664b03ffd3ff46d66b174cba435bff
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/RCCX/HG002-98xq4xrqz7dwy9.RCCX.done	33	1786712030	def97efc51b14388fbe01e607b6969eec2976ff117c5ecacb4d0a465fa973e82
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-98xq4xrqz7dwy9/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-98xq4xrqz7dwy9/RCCX/HG002-98xq4xrqz7dwy9.RCCX.result.vcf.gz	8169	1786712030	6776fc4bc20010ae8526efce7e5dc3149eb873dc8a60caaebb3e8e7d566141d4
